lat,lon,value
50.5,4.2,1
50.5,4.4,3
50.5,4.6,1
50.5,4.8,1
50.5,4.9,28
50.5,5.1,1
50.5,5.2,2
50.5,5.8,1
50.5,7.1,1
50.5,7.3,3
50.5,7.5,1
50.5,7.8,1
50.5,8.4,1
50.5,8.7,1
50.5,8.9,1
50.5,9.9,1
50.6,-1.2,3
50.6,-111.9,1
50.6,-112,1
50.6,-113.8,1
50.6,-113.9,1
50.6,-116.1,1
50.6,-119.1,1
50.6,-120.2,1
50.6,-120.3,1
50.6,-121.3,1
50.6,-2,12
50.6,-2.4,3
50.6,-2.5,26
50.6,-3.3,1
50.6,-3.4,17
50.6,-3.5,5
50.6,-3.6,2
50.6,-3.7,1
50.6,-3.9,3
50.6,-4.4,1
50.6,-4.8,1
50.6,-4.9,1
50.6,10,1
50.6,10.4,4
50.6,10.7,4
50.6,11.4,2
50.6,11.8,1
50.6,12,2
50.6,12.3,1
50.6,12.7,2
50.6,13,4
50.6,13.8,6
50.6,15.9,2
50.6,2.5,1
50.6,2.7,1
50.6,22,1
50.6,26.2,15
50.6,26.3,1
50.6,3,4
50.6,3.1,268
50.6,3.4,1
50.6,3.6,2
50.6,3.8,5
50.6,36,66
50.6,36.5,1
50.6,36.6,6
50.6,4,1
50.6,4.1,1
50.6,4.3,1
50.6,4.4,1
50.6,4.7,2
50.6,5.2,1
50.6,5.5,1
50.6,5.6,20
50.6,5.7,1
50.6,5.8,1
50.6,5.9,3
50.6,6,1
50.6,6.4,1
50.6,6.6,1
50.6,6.7,1
50.6,6.9,1
50.6,7,2
50.6,7.2,2
50.6,7.9,1
50.6,8,1
50.6,8.5,4
50.6,8.7,3
50.6,9,1
50.6,9.4,1
50.6,9.7,19
50.6,9.8,1
50.7,-1.1,1
50.7,-1.2,10
50.7,-1.3,148
50.7,-1.4,2
50.7,-1.7,14
50.7,-1.8,12
50.7,-1.9,469
50.7,-113.9,1
50.7,-114,12
50.7,-114.2,1
50.7,-114.3,1
50.7,-119.3,4
50.7,-120.2,1
50.7,-120.3,84
50.7,-120.4,5
50.7,-2,116
50.7,-2.1,8
50.7,-2.3,1
50.7,-2.4,4
50.7,-2.8,13
50.7,-2.9,2
50.7,-3,2
50.7,-3.1,2
50.7,-3.2,1
50.7,-3.5,233
50.7,-3.6,2
50.7,-3.7,395
50.7,-3.9,1
50.7,-4,2
50.7,-4.4,1
50.7,1.6,8
50.7,1.8,1
50.7,10.1,1
50.7,10.5,1
50.7,10.9,16
50.7,11.3,1
50.7,12.5,10
50.7,13.1,2
50.7,13.3,1
50.7,14,1
50.7,15.2,3
50.7,17.9,6
50.7,2.2,1
50.7,2.3,1
50.7,3,2
50.7,3.1,2
50.7,3.2,18
50.7,3.6,3
50.7,3.8,1
50.7,4.2,3
50.7,4.3,1
50.7,4.4,4
50.7,4.6,14
50.7,4.9,1
50.7,5.3,3
50.7,5.5,2
50.7,5.6,13
50.7,5.7,1
50.7,6.5,1
50.7,6.8,8
50.7,6.9,2
50.7,7,4
50.7,7.1,363
50.7,7.2,6
50.7,7.3,1
50.7,7.4,1
50.7,7.6,1
50.7,7.8,3
50.7,7.9,1
50.7,8.1,1
50.7,8.3,3
50.7,8.6,1
50.8,-0,4
50.8,-0.1,1409
50.8,-0.2,94
50.8,-0.3,14
50.8,-0.4,86
50.8,-0.5,21
50.8,-0.6,1
50.8,-0.7,21
50.8,-0.8,74
50.8,-0.9,9
50.8,-1,8
50.8,-1.1,537
50.8,-1.2,19
50.8,-1.3,3
50.8,-1.4,4
50.8,-1.5,5
50.8,-1.6,5
50.8,-1.7,1
50.8,-1.8,3
50.8,-1.9,15
50.8,-126.8,1
50.8,-2,11
50.8,-2.1,2
50.8,-2.3,195
50.8,-2.7,1
50.8,-3.2,3
50.8,-3.4,1
50.8,-3.7,1
50.8,-4.5,4
50.8,0,1
50.8,0.1,6
50.8,0.3,120
50.8,0.5,11
50.8,10.2,1
50.8,10.5,1
50.8,11.6,1
50.8,11.9,1
50.8,12.4,2
50.8,12.7,2
50.8,12.8,3
50.8,12.9,79
50.8,13,1
50.8,14.2,1
50.8,14.6,3
50.8,15.1,6
50.8,17.1,1
50.8,2.3,1
50.8,25.3,7
50.8,3,2
50.8,3.1,1
50.8,3.2,6
50.8,3.3,13
50.8,3.4,2
50.8,3.6,2
50.8,3.8,1
50.8,4,159
50.8,4.2,1
50.8,4.3,813
50.8,4.4,31
50.8,4.5,10
50.8,4.8,2
50.8,4.9,4
50.8,5.1,2
50.8,5.2,9
50.8,5.4,1
50.8,5.5,7
50.8,5.7,187
50.8,5.8,4
50.8,5.9,1
50.8,6,3
50.8,6.1,223
50.8,6.2,4
50.8,6.3,1
50.8,6.4,1
50.8,6.5,2
50.8,6.8,7
50.8,6.9,2
50.8,7,7
50.8,7.1,5
50.8,7.2,19
50.8,7.3,2
50.8,7.4,1
50.8,8,1
50.8,8.3,1
50.8,8.5,1
50.8,8.8,53
50.8,9,1
50.9,-0,192
50.9,-0.1,13
50.9,-0.2,5
50.9,-0.3,3
50.9,-0.4,2
50.9,-0.5,178
50.9,-0.6,4
50.9,-0.7,2
50.9,-1,25
50.9,-1.1,3
50.9,-1.2,29
50.9,-1.3,11
50.9,-1.4,837
50.9,-1.5,17
50.9,-1.6,6
50.9,-1.7,1
50.9,-1.8,1
50.9,-1.9,3
50.9,-102.8,1
50.9,-113.9,1
50.9,-114,16
50.9,-114.1,23
50.9,-119.4,1
50.9,-2.2,5
50.9,-2.3,1
50.9,-2.5,3
50.9,-2.6,34
50.9,-2.7,3
50.9,-2.9,103
50.9,-3,3
50.9,-3.5,6
50.9,0,5
50.9,0.2,1
50.9,0.3,118
50.9,0.4,2
50.9,0.5,8
50.9,0.6,41
50.9,1.8,4
50.9,10.7,6
50.9,11.6,71
50.9,11.9,1
50.9,12,1
50.9,12.1,10
50.9,12.8,3
50.9,12.9,2
50.9,13.3,5
50.9,13.8,1
50.9,14.6,1
50.9,14.7,1
50.9,17.5,1
50.9,2.6,1
50.9,2.7,1
50.9,2.9,4
50.9,3.1,10
50.9,3.2,3
50.9,3.3,3
50.9,3.4,3
50.9,3.7,1
50.9,3.8,2
50.9,34.8,1
50.9,4,6
50.9,4.1,1
50.9,4.2,1
50.9,4.3,6
50.9,4.4,20
50.9,4.5,4
50.9,4.7,116
50.9,4.8,1
50.9,4.9,3
50.9,5.2,1
50.9,5.3,33
50.9,5.4,1
50.9,5.5,3
50.9,5.7,8
50.9,5.8,11
50.9,5.9,19
50.9,6,87
50.9,6.1,22
50.9,6.2,3
50.9,6.3,1
50.9,6.6,1
50.9,6.7,10
50.9,6.8,4
50.9,6.9,34
50.9,7,862
50.9,7.1,4
50.9,7.2,2
50.9,7.3,4
50.9,7.4,2
50.9,7.5,1
50.9,7.7,1
50.9,7.9,1
50.9,8,44
50.9,9,1
50.9,9.3,4
50.9,9.7,3
51,-0,1
51,-0.1,25
51,-0.2,1
51,-0.3,2
51,-0.4,1
51,-0.5,3
51,-0.7,2
51,-0.9,10
51,-1,1
51,-1.2,1
51,-1.3,438
51,-1.4,36
51,-1.5,10
51,-1.7,1
51,-113.4,4
51,-113.7,1
51,-113.8,2
51,-113.9,4
51,-114,18
51,-114.1,2136
51,-114.2,9
51,-115.3,1
51,-118.2,3
51,-118.3,1
51,-2.1,1
51,-2.2,2
51,-2.3,1
51,-2.7,4
51,-26.5,1
51,-3.1,54
51,-3.2,1
51,-3.3,1
51,-4.2,6
51,0.1,5
51,0.2,3
51,0.4,1
51,0.5,1
51,0.7,1
51,1.9,2
51,10.3,6
51,10.7,1
51,10.9,2
51,11,88
51,11.1,3
51,11.3,35
51,11.4,1
51,11.5,2
51,12.4,1
51,12.8,1
51,13.7,13
51,13.8,4
51,13.9,2
51,14.6,1
51,2.2,1
51,2.3,2
51,2.4,7
51,2.9,2
51,21.1,1
51,3,1
51,3.1,2
51,3.2,2
51,3.3,1
51,3.4,1
51,3.5,3
51,3.7,13
51,3.8,2
51,3.9,5
51,4,1
51,4.1,1
51,4.2,3
51,4.3,2
51,4.4,1
51,4.5,28
51,4.6,2
51,4.7,3
51,4.8,1
51,5.2,2
51,5.3,4
51,5.4,2
51,5.5,7
51,5.6,2
51,5.7,1
51,5.8,22
51,5.9,30
51,6,4
51,6.1,3
51,6.6,2
51,6.8,2
51,6.9,10
51,7,38
51,7.1,13
51,7.2,2
51,7.3,1
51,7.4,4
51,7.5,2
51,7.6,7
51,7.8,4
51,8.4,1
51,9.7,1
51.1,-0,18
51.1,-0.1,3
51.1,-0.2,81
51.1,-0.3,18
51.1,-0.4,1
51.1,-0.5,6
51.1,-0.6,1
51.1,-0.7,8
51.1,-0.8,6
51.1,-0.9,2
51.1,-1,2
51.1,-1.3,89
51.1,-1.7,1
51.1,-1.8,52
51.1,-100.1,3
51.1,-105.4,1
51.1,-113.4,2
51.1,-113.8,2
51.1,-113.9,10
51.1,-114,53
51.1,-114.1,57
51.1,-114.2,43
51.1,-114.3,1
51.1,-114.5,1
51.1,-115.3,3
51.1,-115.4,32
51.1,-115.6,1
51.1,-2.2,1
51.1,-2.4,1
51.1,-2.5,1
51.1,-2.7,22
51.1,-3,15
51.1,-3.9,23
51.1,-4.1,20
51.1,-4.2,1
51.1,0,4
51.1,0.1,1
51.1,0.2,12
51.1,0.3,110
51.1,0.4,2
51.1,0.7,4
51.1,0.9,47
51.1,1,3
51.1,1.1,7
51.1,1.2,44
51.1,1.3,12
51.1,1.4,1
51.1,10.9,1
51.1,11.7,1
51.1,12.8,5
51.1,13.1,1
51.1,13.6,1
51.1,13.7,335
51.1,13.8,5
51.1,14.4,1
51.1,14.7,1
51.1,15,1
51.1,16.9,1
51.1,17,47
51.1,2.6,1
51.1,2.7,2
51.1,2.8,1
51.1,21,1
51.1,3.1,4
51.1,3.4,2
51.1,3.6,1
51.1,3.7,247
51.1,3.8,1
51.1,3.9,1
51.1,4,5
51.1,4.1,1
51.1,4.2,1
51.1,4.4,3
51.1,4.5,8
51.1,4.6,3
51.1,4.9,2
51.1,5.2,1
51.1,5.3,2
51.1,5.4,1
51.1,5.5,3
51.1,5.8,5
51.1,5.9,10
51.1,6,1
51.1,6.1,4
51.1,6.2,2
51.1,6.3,4
51.1,6.6,9
51.1,6.8,9
51.1,6.9,6
51.1,7,7
51.1,7.1,2
51.1,7.2,5
51.1,7.3,2
51.1,7.4,1
51.1,7.5,2
51.1,7.6,1
51.1,7.7,1
51.1,7.9,2
51.1,8,1
51.1,8.2,1
51.1,8.8,2
51.1,8.9,1
51.1,9.5,3
51.2,-0.1,3
51.2,-0.2,51
51.2,-0.3,19
51.2,-0.5,6
51.2,-0.6,243
51.2,-0.7,12
51.2,-0.8,65
51.2,-0.9,2
51.2,-1,6
51.2,-1.1,4
51.2,-1.3,4
51.2,-1.5,31
51.2,-1.7,1
51.2,-1.8,7
51.2,-102.4,4
51.2,-114,7
51.2,-114.1,5
51.2,-114.5,8
51.2,-114.8,1
51.2,-115.5,2
51.2,-115.6,35
51.2,-2.1,1
51.2,-2.2,4
51.2,-2.3,23
51.2,-2.5,3
51.2,-2.6,4
51.2,-2.7,2
51.2,-2.8,1
51.2,-3,247
51.2,-3.2,1
51.2,-3.3,2
51.2,-3.4,1
51.2,-3.5,4
51.2,-4.1,2
51.2,0,1
51.2,0.1,3
51.2,0.2,2
51.2,0.3,21
51.2,0.4,4
51.2,0.5,3
51.2,0.6,3
51.2,0.7,864
51.2,0.8,2
51.2,0.9,3
51.2,1.1,6
51.2,1.3,1
51.2,1.4,3
51.2,10.4,1
51.2,12,1
51.2,13.2,1
51.2,13.7,1
51.2,13.9,1
51.2,14.4,3
51.2,15,2
51.2,16.2,1
51.2,2.9,9
51.2,22.2,1
51.2,22.6,15
51.2,3,2
51.2,3.2,44
51.2,3.3,1
51.2,3.4,1
51.2,3.6,3
51.2,3.7,1
51.2,3.8,1
51.2,4.1,8
51.2,4.2,1
51.2,4.3,5
51.2,4.4,394
51.2,4.5,18
51.2,4.6,5
51.2,4.7,2
51.2,4.8,2
51.2,5,3
51.2,5.1,2
51.2,5.2,2
51.2,5.3,2
51.2,5.4,2
51.2,5.6,3
51.2,5.8,52
51.2,5.9,3
51.2,58.6,2
51.2,6,36
51.2,6.3,1
51.2,6.4,11
51.2,6.5,2
51.2,6.6,5
51.2,6.7,18
51.2,6.8,158
51.2,6.9,8
51.2,7,7
51.2,7.1,24
51.2,7.2,12
51.2,7.4,6
51.2,7.9,1
51.2,71.4,7
51.2,8.5,1
51.3,-0,6
51.3,-0.1,32
51.3,-0.2,18
51.3,-0.3,48
51.3,-0.4,637
51.3,-0.5,13
51.3,-0.6,90
51.3,-0.7,46
51.3,-0.8,102
51.3,-0.9,6
51.3,-1,3
51.3,-1.1,121
51.3,-1.2,1
51.3,-1.7,1
51.3,-1.9,177
51.3,-114,13
51.3,-2,2
51.3,-2.1,1
51.3,-2.2,28
51.3,-2.3,117
51.3,-2.4,1
51.3,-2.5,6
51.3,-2.8,1
51.3,-2.9,2
51.3,-3,63
51.3,0,3
51.3,0.1,6
51.3,0.2,24
51.3,0.3,8
51.3,0.4,5
51.3,0.5,101
51.3,0.6,5
51.3,0.7,17
51.3,0.8,3
51.3,0.9,10
51.3,1,4
51.3,1.1,178
51.3,1.2,1
51.3,1.3,2
51.3,1.4,19
51.3,12.3,5
51.3,12.4,367
51.3,12.6,2
51.3,13.3,2
51.3,13.4,1
51.3,14.8,1
51.3,3,1
51.3,3.1,1
51.3,3.3,5
51.3,3.5,1
51.3,3.8,27
51.3,3.9,1
51.3,4.1,7
51.3,4.3,1
51.3,4.4,4
51.3,4.5,3
51.3,4.6,1
51.3,5,4
51.3,5.1,1
51.3,5.2,1
51.3,5.3,1
51.3,5.4,8
51.3,5.5,1
51.3,5.6,6
51.3,5.7,20
51.3,5.8,2
51.3,5.9,28
51.3,6,2
51.3,6.1,7
51.3,6.2,2
51.3,6.3,1
51.3,6.4,13
51.3,6.5,11
51.3,6.6,37
51.3,6.7,6
51.3,6.8,9
51.3,6.9,1
51.3,7,12
51.3,7.1,1
51.3,7.2,125
51.3,7.3,9
51.3,7.4,2
51.3,7.5,1
51.3,7.6,2
51.3,7.7,2
51.3,7.8,2
51.3,8.5,1
51.3,8.9,3
51.3,9.2,1
51.3,9.4,2
51.3,9.5,95
51.3,9.7,1
51.3,9.9,2
51.4,-0,75
51.4,-0.1,308
51.4,-0.2,220
51.4,-0.3,217
51.4,-0.4,60
51.4,-0.5,60
51.4,-0.6,7
51.4,-0.7,39
51.4,-0.8,94
51.4,-0.9,28
51.4,-1,27
51.4,-1.1,9
51.4,-1.2,10
51.4,-1.3,93
51.4,-1.4,2
51.4,-1.5,2
51.4,-1.6,1
51.4,-1.7,2
51.4,-104.6,1
51.4,-112.9,1
51.4,-114,1
51.4,-2,13
51.4,-2.1,6
51.4,-2.2,1
51.4,-2.3,5
51.4,-2.4,441
51.4,-2.5,10
51.4,-2.6,38
51.4,-2.7,7
51.4,-2.8,6
51.4,-2.9,9
51.4,-3.2,12
51.4,-3.3,15
51.4,-3.4,4
51.4,-3.5,3
51.4,-3.7,1
51.4,0,57
51.4,0.1,48
51.4,0.2,54
51.4,0.3,27
51.4,0.4,25
51.4,0.5,46
51.4,0.6,40
51.4,0.7,2
51.4,0.8,6
51.4,0.9,1
51.4,1,33
51.4,1.1,13
51.4,1.2,1
51.4,1.3,3
51.4,1.4,31
51.4,10.2,1
51.4,10.9,1
51.4,12,3
51.4,12.2,1
51.4,12.4,2
51.4,12.7,1
51.4,14.2,1
51.4,3.6,20
51.4,4.2,2
51.4,4.3,5
51.4,4.4,1
51.4,4.5,2
51.4,4.6,3
51.4,4.8,1
51.4,4.9,1
51.4,5.2,1
51.4,5.3,4
51.4,5.4,53
51.4,5.5,555
51.4,5.6,25
51.4,5.7,6
51.4,6,1
51.4,6.1,3
51.4,6.2,72
51.4,6.4,1
51.4,6.5,2
51.4,6.6,3
51.4,6.7,7
51.4,6.8,139
51.4,6.9,8
51.4,7,7
51.4,7.1,2
51.4,7.2,10
51.4,7.3,15
51.4,7.4,4
51.4,7.5,28
51.4,7.6,6
51.4,7.7,18
51.4,7.8,2
51.4,8,1
51.4,8.1,5
51.4,8.4,3
51.4,8.6,3
51.4,9.3,1
51.4,9.5,1
51.5,-0,257
51.5,-0.1,28283
51.5,-0.2,646
51.5,-0.3,232
51.5,-0.4,89
51.5,-0.5,117
51.5,-0.6,191
51.5,-0.7,74
51.5,-0.8,8
51.5,-0.9,45
51.5,-1,813
51.5,-1.1,8
51.5,-1.2,1
51.5,-1.3,2
51.5,-1.4,5
51.5,-1.6,3
51.5,-1.7,3
51.5,-1.8,5
51.5,-1.9,2
51.5,-112.7,4
51.5,-112.8,1
51.5,-2.1,22
51.5,-2.2,1
51.5,-2.4,7
51.5,-2.5,32
51.5,-2.6,1644
51.5,-2.7,4
51.5,-2.8,11
51.5,-2.9,1
51.5,-3,1
51.5,-3.1,12
51.5,-3.2,1207
51.5,-3.3,8
51.5,-3.4,5
51.5,-3.5,51
51.5,-3.6,45
51.5,-3.7,11
51.5,0,266
51.5,0.1,187
51.5,0.2,25
51.5,0.3,38
51.5,0.4,17
51.5,0.5,1
51.5,0.6,16
51.5,0.7,104
51.5,0.8,6
51.5,10,8
51.5,10.3,1
51.5,10.8,3
51.5,12,36
51.5,12.2,2
51.5,12.3,1
51.5,14,5
51.5,14.6,1
51.5,3.2,1
51.5,3.5,3
51.5,3.6,82
51.5,3.7,3
51.5,3.8,22
51.5,3.9,27
51.5,31.3,6
51.5,4,4
51.5,4.2,2
51.5,4.3,35
51.5,4.4,2
51.5,4.5,50
51.5,4.6,1
51.5,4.7,3
51.5,4.8,2
51.5,4.9,1
51.5,45.9,3
51.5,46,30
51.5,5,2
51.5,5.1,53
51.5,5.2,2
51.5,5.3,5
51.5,5.4,50
51.5,5.5,37
51.5,5.6,6
51.5,5.7,37
51.5,5.8,4
51.5,6,14
51.5,6.2,1
51.5,6.3,2
51.5,6.4,1
51.5,6.5,3
51.5,6.6,10
51.5,6.7,2
51.5,6.8,4
51.5,6.9,39
51.5,7,205
51.5,7.1,36
51.5,7.2,196
51.5,7.3,14
51.5,7.4,13
51.5,7.5,281
51.5,7.6,4
51.5,7.7,10
51.5,8,1
51.5,9.1,3
51.5,9.2,1
51.5,9.4,2
51.5,9.9,5
51.6,-0,104
51.6,-0.1,359
51.6,-0.2,150
51.6,-0.3,170
51.6,-0.4,77
51.6,-0.5,21
51.6,-0.6,18
51.6,-0.7,107
51.6,-0.8,24
51.6,-1,1
51.6,-1.1,4
51.6,-1.2,15
51.6,-1.3,3
51.6,-1.4,8
51.6,-1.5,2
51.6,-1.6,2
51.6,-1.7,10
51.6,-1.8,257
51.6,-1.9,3
51.6,-121.3,1
51.6,-2.2,2
51.6,-2.4,1
51.6,-2.5,3
51.6,-2.6,4
51.6,-2.7,17
51.6,-2.8,1
51.6,-2.9,1
51.6,-3,68
51.6,-3.1,6
51.6,-3.2,26
51.6,-3.3,34
51.6,-3.4,7
51.6,-3.5,2
51.6,-3.6,2
51.6,-3.7,5
51.6,-3.8,11
51.6,-3.9,294
51.6,-4,21
51.6,-4.1,6
51.6,0,66
51.6,0.1,93
51.6,0.2,99
51.6,0.3,35
51.6,0.4,21
51.6,0.5,45
51.6,0.6,33
51.6,0.7,22
51.6,0.8,4
51.6,12.3,2
51.6,13,1
51.6,18.9,1
51.6,21.9,1
51.6,3.1,1
51.6,3.5,1
51.6,3.9,2
51.6,39.2,1
51.6,39.3,1
51.6,4.2,1
51.6,4.5,18
51.6,4.6,28
51.6,4.7,16
51.6,4.8,322
51.6,4.9,47
51.6,5,13
51.6,5.1,449
51.6,5.2,16
51.6,5.3,17
51.6,5.4,14
51.6,5.5,17
51.6,5.6,4
51.6,5.7,5
51.6,5.9,2
51.6,6,11
51.6,6.1,1
51.6,6.2,1
51.6,6.7,12
51.6,6.9,1
51.6,7,9
51.6,7.1,10
51.6,7.2,13
51.6,7.3,9
51.6,7.4,6
51.6,7.5,3
51.6,7.6,4
51.6,7.7,11
51.6,7.9,1
51.6,8.1,2
51.6,8.3,2
51.6,8.5,1
51.6,9.2,1
51.6,9.6,1
51.6,9.9,2
51.7,-0,39
51.7,-0.1,32
51.7,-0.2,30
51.7,-0.3,79
51.7,-0.4,177
51.7,-0.5,53
51.7,-0.6,31
51.7,-0.7,10
51.7,-0.8,5
51.7,-0.9,3
51.7,-1,8
51.7,-1.1,3
51.7,-1.2,22
51.7,-1.3,9
51.7,-1.5,1
51.7,-1.6,5
51.7,-1.7,1
51.7,-1.9,3
51.7,-114,1
51.7,-2,24
51.7,-2.1,1
51.7,-2.2,15
51.7,-2.3,3
51.7,-2.4,2
51.7,-2.5,4
51.7,-2.6,1
51.7,-2.7,2
51.7,-2.9,2
51.7,-3,15
51.7,-3.1,1
51.7,-3.2,19
51.7,-3.3,5
51.7,-3.4,21
51.7,-3.5,4
51.7,-3.6,1
51.7,-3.8,10
51.7,-3.9,8
51.7,-4,6
51.7,-4.1,12
51.7,-4.2,2
51.7,-4.3,2
51.7,-4.7,3
51.7,-5,1
51.7,0,12
51.7,0.1,14
51.7,0.2,3
51.7,0.4,3
51.7,0.5,76
51.7,0.6,1
51.7,0.7,7
51.7,0.8,4
51.7,1.2,1
51.7,11.1,1
51.7,11.8,1
51.7,12,1
51.7,13.4,1
51.7,14.3,1
51.7,3.7,22
51.7,3.8,4
51.7,3.9,11
51.7,36.2,4
51.7,39.1,1
51.7,39.2,13
51.7,39.3,1
51.7,4.2,3
51.7,4.4,6
51.7,4.5,3
51.7,4.6,1
51.7,4.7,2
51.7,4.8,3
51.7,4.9,13
51.7,5,14
51.7,5.1,36
51.7,5.2,13
51.7,5.3,146
51.7,5.4,29
51.7,5.5,7
51.7,5.6,22
51.7,5.7,3
51.7,5.8,14
51.7,5.9,15
51.7,6,3
51.7,6.2,5
51.7,6.5,617
51.7,6.6,1
51.7,6.9,3
51.7,7,6
51.7,7.1,8
51.7,7.2,4
51.7,7.3,3
51.7,7.6,2
51.7,7.8,21
51.7,7.9,3
51.7,8.3,10
51.7,8.4,1
51.7,8.6,1
51.7,8.7,3
51.7,8.8,108
51.7,9.2,1
51.7,9.4,1
51.7,9.6,1
51.8,-0,14
51.8,-0.1,21
51.8,-0.2,84
51.8,-0.3,543
51.8,-0.4,19
51.8,-0.5,14
51.8,-0.6,13
51.8,-0.7,11
51.8,-0.8,189
51.8,-0.9,3
51.8,-1,7
51.8,-1.1,2
51.8,-1.2,13
51.8,-1.3,1114
51.8,-1.4,1
51.8,-1.5,21
51.8,-1.6,1
51.8,-103.9,1
51.8,-113.2,1
51.8,-114.1,1
51.8,-2,21
51.8,-2.2,154
51.8,-2.3,3
51.8,-2.5,7
51.8,-2.7,5
51.8,-2.8,1
51.8,-3,9
51.8,-3.1,2
51.8,-3.2,5
51.8,-3.4,10
51.8,-3.9,1
51.8,-4,1
51.8,-4.1,1
51.8,-4.7,1
51.8,-4.8,1
51.8,-4.9,1
51.8,-5,8
51.8,-8.3,2
51.8,-8.4,2
51.8,-8.5,1
51.8,-8.6,1
51.8,0,1
51.8,0.1,66
51.8,0.2,3
51.8,0.5,7
51.8,0.6,918
51.8,0.7,4
51.8,0.8,2
51.8,1,4
51.8,1.1,5
51.8,1.2,14
51.8,10.8,6
51.8,107.6,3
51.8,11,1
51.8,11.1,1
51.8,11.5,2
51.8,11.7,4
51.8,12.2,14
51.8,12.4,1
51.8,14.3,48
51.8,14.4,18
51.8,16.6,1
51.8,18.1,1
51.8,19.5,15
51.8,3.9,2
51.8,36.2,1
51.8,4.1,29
51.8,4.2,15
51.8,4.3,64
51.8,4.4,23
51.8,4.5,5
51.8,4.6,26
51.8,4.7,165
51.8,4.8,16
51.8,4.9,10
51.8,5,77
51.8,5.1,1
51.8,5.2,23
51.8,5.3,3
51.8,5.4,3
51.8,5.5,42
51.8,5.6,5
51.8,5.7,28
51.8,5.8,21
51.8,5.9,383
51.8,55.1,12
51.8,6.1,7
51.8,6.2,2
51.8,6.3,1
51.8,6.6,8
51.8,6.7,3
51.8,6.9,4
51.8,7.3,2
51.8,7.4,1
51.8,7.9,2
51.8,8,5
51.8,8.1,4
51.8,8.2,1
51.8,8.6,2
51.8,8.7,1
51.8,8.8,3
51.8,9.4,1
51.8,9.8,1
51.8,9.9,7
51.9,-0,2
51.9,-0.1,2
51.9,-0.2,48
51.9,-0.3,5
51.9,-0.4,163
51.9,-0.5,18
51.9,-0.6,5
51.9,-0.7,20
51.9,-1.1,5
51.9,-1.2,14
51.9,-1.3,1
51.9,-1.4,1
51.9,-1.5,5
51.9,-1.6,1
51.9,-1.8,3
51.9,-2.1,244
51.9,-2.2,158
51.9,-2.5,2
51.9,-2.6,6
51.9,-3,1
51.9,-3.6,1
51.9,-4.2,3
51.9,-4.3,3
51.9,-4.4,1
51.9,-4.6,1
51.9,-4.9,38
51.9,-5.2,1
51.9,-5.3,1
51.9,-8.1,1
51.9,-8.2,2
51.9,-8.3,1
51.9,-8.4,2
51.9,-8.5,395
51.9,-8.6,1
51.9,-8.7,2
51.9,-8.8,1
51.9,-9,1
51.9,0,1
51.9,0.1,1
51.9,0.2,24
51.9,0.3,3
51.9,0.5,5
51.9,0.6,18
51.9,0.7,4
51.9,0.8,4
51.9,0.9,181
51.9,1,4
51.9,1.1,1
51.9,1.2,2
51.9,1.3,2
51.9,1.5,1
51.9,10.1,1
51.9,10.2,2
51.9,10.4,6
51.9,10.5,1
51.9,10.6,2
51.9,11,1
51.9,12.5,2
51.9,12.7,5
51.9,14,1
51.9,14.7,1
51.9,4,1
51.9,4.1,13
51.9,4.2,12
51.9,4.3,93
51.9,4.4,154
51.9,4.5,1835
51.9,4.6,150
51.9,4.7,13
51.9,4.8,4
51.9,4.9,12
51.9,5,4
51.9,5.1,2
51.9,5.2,6
51.9,5.3,4
51.9,5.4,27
51.9,5.5,1
51.9,5.6,7
51.9,5.7,4
51.9,5.8,6
51.9,5.9,25
51.9,6,5
51.9,6.1,19
51.9,6.2,2
51.9,6.3,4
51.9,6.4,8
51.9,6.5,4
51.9,6.6,6
51.9,6.7,1
51.9,6.9,1
51.9,7.2,1
51.9,7.6,4
51.9,8,7
51.9,8.4,4
51.9,8.5,2
51.9,8.9,10
52,-0,5
52,-0.2,22
52,-0.3,25
52,-0.5,7
52,-0.6,3
52,-0.7,371
52,-0.8,35
52,-0.9,1
52,-1,17
52,-1.1,1
52,-1.2,6
52,-1.3,3
52,-1.4,2
52,-1.7,2
52,-1.9,1
52,-107.1,1
52,-113.9,1
52,-114,2
52,-2,1
52,-2.1,15
52,-2.2,1
52,-2.4,2
52,-2.7,2
52,-2.8,2
52,-3.2,2
52,-4.7,1
52,-5,1
52,-7.9,3
52,-9.5,2
52,0.2,12
52,0.5,1
52,0.7,6
52,0.8,1
52,1,2
52,1.1,3
52,1.2,6
52,1.3,20
52,10.4,1
52,10.6,2
52,11.2,2
52,11.7,1
52,17.5,1
52,18.9,1
52,4.1,3
52,4.2,18
52,4.3,57
52,4.4,268
52,4.5,92
52,4.6,44
52,4.7,111
52,4.8,4
52,4.9,9
52,5,19
52,5.1,74
52,5.2,75
52,5.3,17
52,5.4,6
52,5.5,9
52,5.6,48
52,5.7,135
52,5.8,11
52,5.9,352
52,6,33
52,6.1,10
52,6.2,1
52,6.3,38
52,6.4,2
52,6.5,1
52,6.6,19
52,6.7,12
52,6.8,2
52,6.9,2
52,7.3,1
52,7.5,1
52,7.6,18
52,7.8,1
52,8.2,2
52,8.4,1
52,8.5,170
52,8.6,3
52,8.8,1
52,8.9,9
52,9.3,3
52.1,-0,6
52.1,-0.2,1
52.1,-0.3,12
52.1,-0.4,119
52.1,-0.5,84
52.1,-0.6,6
